Time,ECG
2025-05-22T16:33:19.337,-0.42
2025-05-22T16:33:19.341,-0.42
2025-05-22T16:33:19.345,-0.41
2025-05-22T16:33:19.348,-0.42
2025-05-22T16:33:19.352,-0.45
2025-05-22T16:33:19.356,-0.48
2025-05-22T16:33:19.360,-0.49
2025-05-22T16:33:19.363,-0.33
2025-05-22T16:33:19.367,0.04
2025-05-22T16:33:19.371,0.43
2025-05-22T16:33:19.375,0.83
2025-05-22T16:33:19.378,1.32
2025-05-22T16:33:19.382,1.88
2025-05-22T16:33:19.386,2.57
2025-05-22T16:33:19.390,3.05
2025-05-22T16:33:19.393,2.75
2025-05-22T16:33:19.397,1.34
2025-05-22T16:33:19.401,-0.41
2025-05-22T16:33:19.405,-1.28
2025-05-22T16:33:19.408,-1.53
2025-05-22T16:33:19.412,-1.43
2025-05-22T16:33:19.416,-1.29
2025-05-22T16:33:19.420,-1.23
2025-05-22T16:33:19.423,-1.10
2025-05-22T16:33:19.427,-0.88
2025-05-22T16:33:19.431,-0.60
2025-05-22T16:33:19.435,-0.39
2025-05-22T16:33:19.438,-0.29
2025-05-22T16:33:19.442,-0.28
2025-05-22T16:33:19.446,-0.28
2025-05-22T16:33:19.450,-0.27
2025-05-22T16:33:19.453,-0.25
2025-05-22T16:33:19.457,-0.22
2025-05-22T16:33:19.461,-0.21
2025-05-22T16:33:19.465,-0.19
2025-05-22T16:33:19.468,-0.17
2025-05-22T16:33:19.472,-0.16
2025-05-22T16:33:19.476,-0.14
2025-05-22T16:33:19.480,-0.13
2025-05-22T16:33:19.483,-0.12
2025-05-22T16:33:19.487,-0.11
2025-05-22T16:33:19.491,-0.09
2025-05-22T16:33:19.495,-0.08
2025-05-22T16:33:19.498,-0.07
2025-05-22T16:33:19.502,-0.06
2025-05-22T16:33:19.506,-0.04
2025-05-22T16:33:19.510,-0.02
2025-05-22T16:33:19.513,-0.01
2025-05-22T16:33:19.517,0.00
2025-05-22T16:33:19.521,0.01
2025-05-22T16:33:19.525,0.02
2025-05-22T16:33:19.528,0.04
2025-05-22T16:33:19.532,0.06
2025-05-22T16:33:19.536,0.07
2025-05-22T16:33:19.540,0.09
2025-05-22T16:33:19.543,0.11
2025-05-22T16:33:19.547,0.12
2025-05-22T16:33:19.551,0.13
2025-05-22T16:33:19.555,0.15
2025-05-22T16:33:19.558,0.18
2025-05-22T16:33:19.562,0.21
2025-05-22T16:33:19.566,0.22
2025-05-22T16:33:19.570,0.24
2025-05-22T16:33:19.573,0.27
2025-05-22T16:33:19.577,0.30
2025-05-22T16:33:19.581,0.33
2025-05-22T16:33:19.585,0.36
2025-05-22T16:33:19.588,0.38
2025-05-22T16:33:19.592,0.41
2025-05-22T16:33:19.596,0.44
2025-05-22T16:33:19.600,0.46
2025-05-22T16:33:19.603,0.48
2025-05-22T16:33:19.607,0.51
2025-05-22T16:33:19.611,0.53
2025-05-22T16:33:19.615,0.57
2025-05-22T16:33:19.618,0.58
2025-05-22T16:33:19.622,0.58
2025-05-22T16:33:19.626,0.58
2025-05-22T16:33:19.630,0.58
2025-05-22T16:33:19.633,0.56
2025-05-22T16:33:19.637,0.55
2025-05-22T16:33:19.641,0.54
2025-05-22T16:33:19.645,0.51
2025-05-22T16:33:19.648,0.48
2025-05-22T16:33:19.652,0.46
2025-05-22T16:33:19.656,0.43
2025-05-22T16:33:19.660,0.39
2025-05-22T16:33:19.663,0.34
2025-05-22T16:33:19.667,0.28
2025-05-22T16:33:19.671,0.23
2025-05-22T16:33:19.675,0.19
2025-05-22T16:33:19.678,0.15
2025-05-22T16:33:19.682,0.11
2025-05-22T16:33:19.686,0.06
2025-05-22T16:33:19.690,0.02
2025-05-22T16:33:19.693,-0.00
2025-05-22T16:33:19.697,-0.02
2025-05-22T16:33:19.701,-0.05
2025-05-22T16:33:19.705,-0.08
2025-05-22T16:33:19.708,-0.10
2025-05-22T16:33:19.712,-0.12
2025-05-22T16:33:19.716,-0.14
2025-05-22T16:33:19.720,-0.16
2025-05-22T16:33:19.723,-0.18
2025-05-22T16:33:19.727,-0.21
2025-05-22T16:33:19.731,-0.22
2025-05-22T16:33:19.735,-0.22
2025-05-22T16:33:19.738,-0.21
2025-05-22T16:33:19.742,-0.21
2025-05-22T16:33:19.746,-0.22
2025-05-22T16:33:19.750,-0.23
2025-05-22T16:33:19.753,-0.22
2025-05-22T16:33:19.757,-0.21
2025-05-22T16:33:19.761,-0.20
2025-05-22T16:33:19.765,-0.20
2025-05-22T16:33:19.768,-0.20
2025-05-22T16:33:19.772,-0.19
2025-05-22T16:33:19.776,-0.18
2025-05-22T16:33:19.780,-0.17
2025-05-22T16:33:19.783,-0.17
2025-05-22T16:33:19.787,-0.16
2025-05-22T16:33:19.791,-0.16
2025-05-22T16:33:19.795,-0.16
2025-05-22T16:33:19.798,-0.15
2025-05-22T16:33:19.802,-0.15
2025-05-22T16:33:19.806,-0.15
2025-05-22T16:33:19.810,-0.16
2025-05-22T16:33:19.813,-0.17
2025-05-22T16:33:19.817,-0.16
2025-05-22T16:33:19.821,-0.16
2025-05-22T16:33:19.825,-0.17
2025-05-22T16:33:19.828,-0.19
2025-05-22T16:33:19.832,-0.20
2025-05-22T16:33:19.836,-0.19
2025-05-22T16:33:19.840,-0.19
2025-05-22T16:33:19.843,-0.21
2025-05-22T16:33:19.847,-0.23
2025-05-22T16:33:19.851,-0.22
2025-05-22T16:33:19.855,-0.22
2025-05-22T16:33:19.858,-0.22
2025-05-22T16:33:19.862,-0.23
2025-05-22T16:33:19.866,-0.22
2025-05-22T16:33:19.870,-0.22
2025-05-22T16:33:19.873,-0.22
2025-05-22T16:33:19.877,-0.22
2025-05-22T16:33:19.881,-0.23
2025-05-22T16:33:19.885,-0.24
2025-05-22T16:33:19.888,-0.25
2025-05-22T16:33:19.892,-0.26
2025-05-22T16:33:19.896,-0.25
2025-05-22T16:33:19.900,-0.26
2025-05-22T16:33:19.903,-0.27
2025-05-22T16:33:19.907,-0.28
2025-05-22T16:33:19.911,-0.28
2025-05-22T16:33:19.915,-0.28
2025-05-22T16:33:19.918,-0.28
2025-05-22T16:33:19.922,-0.29
2025-05-22T16:33:19.926,-0.30
2025-05-22T16:33:19.930,-0.31
2025-05-22T16:33:19.933,-0.31
2025-05-22T16:33:19.937,-0.31
2025-05-22T16:33:19.941,-0.30
2025-05-22T16:33:19.945,-0.30
2025-05-22T16:33:19.948,-0.31
2025-05-22T16:33:19.952,-0.30
2025-05-22T16:33:19.956,-0.29
2025-05-22T16:33:19.960,-0.29
2025-05-22T16:33:19.963,-0.29
2025-05-22T16:33:19.967,-0.30
2025-05-22T16:33:19.971,-0.30
2025-05-22T16:33:19.975,-0.30
2025-05-22T16:33:19.978,-0.29
2025-05-22T16:33:19.982,-0.30
2025-05-22T16:33:19.986,-0.31
2025-05-22T16:33:19.990,-0.31
2025-05-22T16:33:19.993,-0.29
2025-05-22T16:33:19.997,-0.28
